"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog1"|"Volts"|0.0|5.0|200,"Analog2"|"Volts"|0.0|5.0|200,"Analog3"|"Volts"|0.0|5.0|200,"Analog4"|"Volts"|0.0|5.0|200,"Analog5"|"Volts"|0.0|5.0|200,"Analog6"|"Volts"|0.0|5.0|200,"Analog7"|"Volts"|0.0|5.0|200,"Analog8"|"Volts"|0.0|5.0|200,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM"|"rpm"|0|8000|500,"RPM2"|"rpm"|0|8000|500,"Latitude"|"Degrees"|-180.0|180.0|25,"Longitude"|"Degrees"|-180.0|180.0|25,"Speed"|"mph"|0.0|150.0|25,"Altitude"|"ft"|0.0|4000.0|25,"GPSSats"|""|0|20|25,"GPSQual"|""|0|5|25,"GPSDOP"|""|0.0|20.0|25
613,0,0.32,0.99,1.1,0.59,4.91,0.11,0.36,2.46,,0.04,0.0,0.99,0,-3,0,0.04,0,0,,,,,,,
615,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
617,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
619,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
621,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
623,0,0.31,1.02,1.13,0.68,4.93,0.1,0.41,2.47,,0.0,0.02,1.04,0,3,-1,0.02,0,0,,,,,,,
625,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
627,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
629,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
631,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
633,0,0.32,1.03,1.13,0.65,4.93,0.12,0.42,2.47,,-0.02,0.02,0.98,0,-1,-1,0.03,0,0,,,,,,,
635,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
637,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
639,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
641,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
643,0,0.33,1.01,1.1,0.6,4.91,0.17,0.37,2.46,,0.02,0.04,0.98,0,-0,-1,0.05,0,0,0.0,0.0,0.0,0.0,0,0,0.0
645,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
647,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
649,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
651,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
653,0,0.3,1.01,1.12,0.63,4.93,0.1,0.41,2.47,,0.03,0.05,1.08,0,0,-0,0.06,0,0,,,,,,,
655,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
657,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
659,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
661,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
663,0,0.3,1.02,1.11,0.62,4.92,0.16,0.38,2.47,,-0.02,0.04,0.92,0,-2,1,0.04,0,0,,,,,,,
665,0,,,,,,,,,,,,,,,,,0,0,,,,,,,
